store_id,YearMonth,planogram_score,err_electronic_price_board,err_basic,err_display,err_posm,err_operations,err_advisory_partition
CPS-DON-BHO-57PVT,2025-11,0.6777777777777778,0.4818181818181818,0.417910447761194,0.2542372881355932,0.217948717948718,0.1666666666666667,0.75
CPS-DON-BHO-7BVH,2025-11,0.6533864541832669,0.6226415094339622,0.55,0.1981132075471698,0.1153846153846154,0.1333333333333333,0.25
CPS-DON-LKH-175HV,2025-11,0.665929203539823,0.6703296703296703,0.4107142857142857,0.1739130434782609,0.1076923076923077,0.1666666666666667,0.625
CPS-DON-LTH-307LD,2025-11,0.6855791962174941,0.5227272727272727,0.4196428571428572,0.1527777777777778,0.1475409836065574,0.1428571428571428,0.125
CPS-DON-TBO-58BMTT,2025-11,0.7239819004524887,0.5106382978723404,0.3245614035087719,0.2531645569620253,0.09230769230769231,0.1428571428571428,0.25
CPS-DON-THI-F1DK,2025-11,0.7155963302752294,0.6136363636363636,0.3928571428571428,0.1627906976744186,0.07352941176470588,0.1071428571428571,0.25
CPS-DTH-CLA-81NH,2025-11,0.7571428571428571,0.4444444444444444,0.2280701754385965,0.125,0.1129032258064516,0.1428571428571428,0.0
CPS-GLA-PKU-21QT,2025-11,0.7513661202185792,0.4210526315789473,0.3777777777777778,0.1515151515151515,0.1111111111111111,0.1153846153846154,0.375
CPS-HCM-BCH-C3PH,2025-11,0.6483739837398373,0.6494845360824743,0.3189655172413793,0.2894736842105263,0.273972602739726,0.2666666666666667,0.125
CPS-HCM-BTA-127NTT,2025-11,0.7548387096774194,0.5154639175257731,0.2909090909090909,0.1649484536082474,0.07246376811594203,0.06666666666666667,0.25
CPS-HCM-BTA-386HL2,2025-11,0.667458432304038,0.6590909090909091,0.4054054054054054,0.1944444444444444,0.2295081967213115,0.1428571428571428,0.25
CPS-HCM-BTA-888TL10,2025-11,0.6793349168646081,0.5795454545454546,0.3867924528301887,0.2105263157894737,0.09836065573770492,0.3571428571428572,0.75
CPS-HCM-BTH-377DBP,2025-11,0.6276391554702495,0.6605504587155964,0.4418604651162791,0.2777777777777778,0.1139240506329114,0.3666666666666666,0.75
CPS-HCM-BTH-536XVNT,2025-11,0.6972477064220184,0.5333333333333333,0.3504273504273504,0.2133333333333333,0.109375,0.1428571428571428,0.375
CPS-HCM-CCH-193TL8,2025-11,0.7270588235294118,0.5119047619047619,0.31,0.1413043478260869,0.2307692307692308,0.1333333333333333,0.125
CPS-HCM-CCH-58TL8,2025-11,0.7299771167048055,0.5333333333333333,0.3653846153846154,0.1505376344086022,0.1323529411764706,0.07142857142857142,0.0
CPS-HCM-GVA-272NO,2025-11,0.6836935166994106,0.3942307692307692,0.4333333333333333,0.2155172413793103,0.2987012987012987,0.2,0.5
CPS-HCM-GVA-525AQT,2025-11,0.6721311475409836,0.4653465346534654,0.3666666666666666,0.2574257425742574,0.2432432432432433,0.2666666666666667,0.625
CPS-HCM-GVA-567LQD,2025-11,0.6871165644171779,0.4607843137254902,0.3189655172413793,0.2666666666666667,0.2297297297297297,0.2,0.25
CPS-HCM-GVA-59QT,2025-11,0.6652173913043479,0.4285714285714285,0.4047619047619048,0.2432432432432433,0.2769230769230769,0.2222222222222222,0.25
CPS-HCM-HMO-4/39QT,2025-11,0.6941747572815534,0.5232558139534884,0.4245283018867925,0.1,0.15,0.3214285714285715,0.25
CPS-HCM-NBE-1716HTP,2025-11,0.5907079646017699,0.7395833333333334,0.4628099173553719,0.1973684210526316,0.2318840579710145,0.3214285714285715,0.125
CPS-HCM-PNH-114PDL,2025-11,0.6918238993710691,0.5360824742268041,0.425,0.1666666666666667,0.2222222222222222,0.1666666666666667,0.375
CPS-HCM-Q01-134NTH,2025-11,0.6885964912280702,0.6086956521739131,0.3157894736842105,0.2127659574468085,0.1666666666666667,0.2142857142857143,0.25
CPS-HCM-Q01-157NTMK,2025-11,0.7030878859857482,0.5116279069767442,0.3482142857142857,0.2054794520547945,0.1833333333333333,0.3214285714285715,0.25
CPS-HCM-Q01-220TQK,2025-11,0.6484848484848484,0.6274509803921569,0.45,0.169811320754717,0.2666666666666667,0.1666666666666667,0.625
CPS-HCM-Q01-55BTQK,2025-11,0.6686046511627907,0.6226415094339622,0.40625,0.2363636363636364,0.125,0.2,0.375
CPS-HCM-Q02-139TN,2025-11,0.6754563894523327,0.4901960784313725,0.4416666666666667,0.2358490566037736,0.1733333333333333,0.25,0.5
CPS-HCM-Q02-190NTD,2025-11,0.6357894736842106,0.5784313725490197,0.5307692307692308,0.2236842105263158,0.1594202898550725,0.1785714285714286,0.25
CPS-HCM-Q04-177KH,2025-11,0.6699507389162561,0.5581395348837209,0.3679245283018868,0.2461538461538462,0.09803921568627451,0.2857142857142857,0.25
CPS-HCM-Q05-785THD,2025-11,0.6666666666666666,0.524390243902439,0.4,0.2068965517241379,0.1851851851851852,0.3571428571428572,0.75
CPS-HCM-Q06-1075BHG,2025-11,0.6144859813084113,0.5888888888888889,0.4528301886792453,0.3,0.2419354838709677,0.2142857142857143,0.75
CPS-HCM-Q06-460HG,2025-11,0.6666666666666666,0.625,0.3448275862068966,0.1547619047619048,0.2428571428571429,0.2142857142857143,0.25
CPS-HCM-Q07-248NTT,2025-11,0.6290630975143403,0.5462962962962963,0.2985074626865671,0.4166666666666667,0.2763157894736842,0.3571428571428572,0.7142857142857143
CPS-HCM-Q07-435NTT,2025-11,0.5445736434108527,0.6634615384615384,0.5161290322580645,0.3135593220338983,0.4102564102564102,0.3666666666666666,0.125
CPS-HCM-Q07-571HTP,2025-11,0.5771670190274841,0.6326530612244898,0.5121951219512195,0.2954545454545455,0.1944444444444444,0.5,0.375
CPS-HCM-Q08-579DBT,2025-11,0.6871035940803383,0.5204081632653061,0.4666666666666667,0.1538461538461539,0.1666666666666667,0.1333333333333333,0.25
CPS-HCM-Q09-125LVV,2025-11,0.6956521739130435,0.5111111111111111,0.3859649122807017,0.2125,0.1904761904761905,0.1071428571428571,0.25
CPS-HCM-Q09-241DXH,2025-11,0.7191919191919192,0.4117647058823529,0.325,0.1981132075471698,0.1866666666666667,0.3,0.75
CPS-HCM-Q09-241LVV,2025-11,0.7328918322295805,0.4042553191489361,0.353448275862069,0.09523809523809523,0.1492537313432836,0.2,0.625
CPS-HCM-Q10-288BTH,2025-11,0.6508264462809917,0.6224489795918368,0.3305084745762712,0.2358490566037736,0.25,0.2857142857142857,0.5
CPS-HCM-Q10-347NTP,2025-11,0.6829787234042554,0.56,0.4583333333333333,0.186046511627907,0.0945945945945946,0.1785714285714286,0.25
CPS-HCM-Q11-457LDH,2025-11,0.7219827586206896,0.4791666666666667,0.3388429752066116,0.2413793103448276,0.1428571428571428,0.1428571428571428,0.375
CPS-HCM-Q12-17PVH,2025-11,0.6299212598425197,0.7238095238095238,0.3467741935483871,0.2777777777777778,0.2531645569620253,0.1333333333333333,0.125
CPS-HCM-Q12-1ANAT,2025-11,0.7297297297297297,0.5531914893617021,0.25,0.2195121951219512,0.1515151515151515,0.2857142857142857,0.125
CPS-HCM-Q12-93/8CNAT,2025-11,0.6849015317286652,0.5684210526315789,0.4196428571428572,0.1739130434782609,0.1323529411764706,0.2857142857142857,0.125
CPS-HCM-TBI-190BHVT,2025-11,0.775092936802974,0.4553571428571428,0.2076923076923077,0.1982758620689655,0.075,0.2333333333333333,0.25
CPS-HCM-TBI-359CH,2025-11,0.7872807017543859,0.46875,0.2454545454545455,0.06521739130434782,0.1470588235294118,0.1428571428571428,0.25
CPS-HCM-TBI-672AC,2025-11,0.6520787746170679,0.5773195876288659,0.3879310344827586,0.1904761904761905,0.2857142857142857,0.25,0.25
CPS-HCM-TBI-956AC,2025-11,0.6535433070866141,0.6476190476190476,0.3145161290322581,0.2592592592592592,0.1772151898734177,0.2,0.625
CPS-HCM-TDO-2LHP,2025-11,0.6605504587155964,0.5909090909090909,0.3035714285714285,0.313953488372093,0.3235294117647059,0.2142857142857143,0.125
CPS-HCM-TDU-18VVN,2025-11,0.7018633540372671,0.5196078431372549,0.368,0.1978021978021978,0.1527777777777778,0.1851851851851852,0.375
CPS-HCM-TDU-632AKVC,2025-11,0.6772908366533864,0.5196078431372549,0.3709677419354839,0.2222222222222222,0.2105263157894737,0.1333333333333333,0.5
CPS-HCM-TDU-943KVC,2025-11,0.6971677559912854,0.574468085106383,0.4137931034482759,0.1460674157303371,0.1470588235294118,0.1333333333333333,0.375
CPS-HCM-TPH-161NS,2025-11,0.7737226277372263,0.3882352941176471,0.25,0.1794871794871795,0.1551724137931035,0.1785714285714286,0.0
CPS-HCM-TPH-449TKTQ,2025-11,0.6798245614035088,0.6526315789473685,0.3636363636363636,0.1612903225806452,0.1470588235294118,0.2142857142857143,0.5
CPS-HCM-TPH-472LTT,2025-11,0.7737226277372263,0.3411764705882353,0.31,0.1538461538461539,0.1379310344827586,0.2857142857142857,0.25
CPS-HDU-HDU-6NLB,2025-11,0.6521739130434783,0.4693877551020408,0.392,0.2526315789473684,0.3230769230769231,0.2333333333333333,0.25
CPS-HNO-AKH-42A10LTT,2025-11,0.6795180722891566,0.5402298850574713,0.4036697247706422,0.3055555555555556,0.0967741935483871,0.1481481481481481,0.25
CPS-HNO-BDE-345NVC,2025-11,0.7487179487179487,0.3875,0.3020833333333333,0.2571428571428571,0.1186440677966102,0.1851851851851852,0.0
CPS-HNO-BTL-244PVD,2025-11,0.7340909090909091,0.4456521739130435,0.3451327433628318,0.2289156626506024,0.01612903225806452,0.1785714285714286,0.0
CPS-HNO-CGI-126HTM,2025-11,0.6524663677130045,0.5212765957446809,0.3333333333333333,0.3186813186813187,0.25,0.2962962962962963,0.5
CPS-HNO-CGI-160NKT,2025-11,0.6160714285714286,0.4583333333333333,0.3111111111111111,0.4761904761904762,0.3863636363636364,0.3461538461538461,0.0
CPS-HNO-CGI-310CG,2025-11,0.6521739130434783,0.6138613861386139,0.4017094017094017,0.2941176470588235,0.1492537313432836,0.2666666666666667,0.0
CPS-HNO-CGI-48TDH,2025-11,0.6989473684210527,0.5408163265306123,0.3697478991596639,0.1914893617021277,0.1323529411764706,0.2333333333333333,0.0
CPS-HNO-DAN-21CL,2025-11,0.6414253897550112,0.5684210526315789,0.416,0.3157894736842105,0.1694915254237288,0.3214285714285715,0.0
CPS-HNO-DDA-133TH,2025-11,0.5895833333333333,0.6601941747572816,0.453781512605042,0.3297872340425532,0.1014492753623188,0.2758620689655172,0.375
CPS-HNO-DDA-21TH,2025-11,0.7060301507537688,0.3488372093023256,0.3142857142857143,0.2166666666666667,0.2413793103448276,0.25,0.5714285714285714
CPS-HNO-DDA-360XD,2025-11,0.6260504201680672,0.5612244897959183,0.4806201550387597,0.2413793103448276,0.2923076923076923,0.2962962962962963,0.25
CPS-HNO-DNO-770QT,2025-11,0.6575682382133995,0.4939759036144578,0.4563106796116505,0.2337662337662338,0.1147540983606557,0.2,0.125
CPS-HNO-GLA-51NXQ,2025-11,0.610705596107056,0.5764705882352941,0.4444444444444444,0.2394366197183098,0.3859649122807017,0.1785714285714286,0.75
CPS-HNO-HBT-282MK,2025-11,0.6061269146608315,0.6595744680851063,0.4666666666666667,0.3372093023255814,0.1791044776119403,0.25,0.125
CPS-HNO-HBT-51DCV,2025-11,0.6679920477137177,0.6310679611650486,0.3277310924369748,0.2105263157894737,0.2191780821917808,0.2142857142857143,0.25
CPS-HNO-HDO-140VP,2025-11,0.6818181818181818,0.5104166666666666,0.2758620689655172,0.3243243243243243,0.1538461538461539,0.1851851851851852,0.5
CPS-HNO-HDO-267QT,2025-11,0.6909090909090909,0.404040404040404,0.384,0.330188679245283,0.1428571428571428,0.2758620689655172,0.25
CPS-HNO-HDO-87PH,2025-11,0.6909090909090909,0.4361702127659575,0.412280701754386,0.2195121951219512,0.09836065573770492,0.2592592592592592,0.375
CPS-HNO-HDU-679VX,2025-11,0.7198364008179959,0.4848484848484849,0.3467741935483871,0.196078431372549,0.1095890410958904,0.1724137931034483,0.125
CPS-HNO-HKI-21AHB,2025-11,0.5043988269794721,0.7083333333333334,0.6129032258064516,0.3488372093023256,0.4,0.3448275862068966,0.375
CPS-HNO-HKI-55AHB,2025-11,0.6260683760683761,0.4591836734693878,0.464,0.2954545454545455,0.2835820895522388,0.2857142857142857,0.25
CPS-HNO-HMA-265LN,2025-11,0.6747967479674797,0.4871794871794872,0.4845360824742268,0.1607142857142857,0.1041666666666667,0.3214285714285715,0.0
CPS-HNO-HMA-546TD,2025-11,0.6766467065868264,0.5904761904761905,0.392,0.2924528301886792,0.09722222222222222,0.1481481481481481,0.125
CPS-HNO-LBI-252NGT,2025-11,0.6604215456674473,0.5348837209302325,0.4224137931034483,0.2162162162162162,0.2622950819672131,0.2142857142857143,0.125
CPS-HNO-LBI-280NVC,2025-11,0.6306695464362851,0.6276595744680851,0.3650793650793651,0.2976190476190476,0.3333333333333333,0.1923076923076923,0.125
CPS-HNO-NTL-283HTM,2025-11,0.7258064516129032,0.3,0.3775510204081632,0.2456140350877193,0.1458333333333333,0.2592592592592592,0.125
CPS-HNO-NTL-50LQD,2025-11,0.6767123287671233,0.3157894736842105,0.4583333333333333,0.25,0.2352941176470588,0.3571428571428572,0.125
CPS-HNO-THO-126LLQ,2025-11,0.6361556064073226,0.5111111111111111,0.3571428571428572,0.3373493975903614,0.1428571428571428,0.2962962962962963,0.625
CPS-HNO-TTR-361NH,2025-11,0.6529562982005142,0.4634146341463415,0.4528301886792453,0.3,0.196078431372549,0.2857142857142857,0.125
CPS-HNO-TXU-300NT,2025-11,0.6200873362445415,0.5,0.4811320754716981,0.36,0.2424242424242424,0.2666666666666667,0.25
CPS-HNO-TXU-543NT,2025-11,0.6708229426433915,0.5882352941176471,0.4423076923076923,0.2121212121212121,0.07407407407407407,0.3076923076923077,0.125
CPS-HPH-HPH-162LT,2025-11,0.6488888888888888,0.5824175824175825,0.3508771929824561,0.2526315789473684,0.2727272727272727,0.3333333333333333,0.125
CPS-HPH-HPH-163ADN,2025-11,0.6770334928229665,0.4772727272727273,0.3513513513513514,0.2777777777777778,0.1228070175438596,0.3571428571428572,0.125
CPS-HPH-HPH-278TNH,2025-11,0.6915887850467289,0.4945054945054945,0.353448275862069,0.2173913043478261,0.1290322580645161,0.3214285714285715,0.25
CPS-HTI-HTI-81TP,2025-11,0.7750611246943765,0.4390243902439024,0.2641509433962264,0.1,0.07692307692307693,0.2222222222222222,0.0
CPS-HUE-PHO-5HV,2025-11,0.5459940652818991,0.6388888888888888,0.5454545454545454,0.3148148148148148,0.2051282051282051,0.4090909090909091,0.5
CPS-KGI-PQU-35HV,2025-11,0.6915167095115681,0.5119047619047619,0.3727272727272727,0.1818181818181818,0.1206896551724138,0.2083333333333333,0.0
CPS-KGI-RGI-117NTT,2025-11,0.7053763440860215,0.5578947368421052,0.3070175438596491,0.2315789473684211,0.1884057971014493,0.2666666666666667,0.125
CPS-KHO-NTR-3TN,2025-11,0.6091703056768559,0.5833333333333334,0.432,0.2297297297297297,0.2461538461538462,0.3928571428571428,0.375
CPS-LAN-BLU-82NHT,2025-11,0.7723970944309927,0.4186046511627907,0.308411214953271,0.1285714285714286,0.06666666666666667,0.1428571428571428,0.0
CPS-LAN-TAN-122HV,2025-11,0.7813211845102506,0.2978723404255319,0.2410714285714286,0.141025641025641,0.2537313432835821,0.25,0.1666666666666667
CPS-LDO-BLO-739TP,2025-11,0.7389277389277389,0.4285714285714285,0.3125,0.2083333333333333,0.15625,0.1428571428571428,0.25
CPS-LDO-DLA-04NVC,2025-11,0.7494145199063232,0.4888888888888889,0.3428571428571429,0.1375,0.1290322580645161,0.1428571428571428,0.25
CPS-LDO-DLA-279BTX,2025-11,0.7418546365914787,0.4302325581395349,0.3486238532110092,0.1754385964912281,0.1311475409836066,0.1071428571428571,0.25
CPS-LDO-DTR-81TN,2025-11,0.723744292237443,0.4891304347826087,0.3931623931623932,0.0945945945945946,0.09230769230769231,0.1785714285714286,0.25
CPS-LSO-LSO-9TDN,2025-11,0.6348039215686274,0.5294117647058824,0.48,0.2784810126582278,0.2542372881355932,0.2592592592592592,0.0
CPS-NAN-VIN-61LL,2025-11,0.7609254498714653,0.4,0.2637362637362637,0.1645569620253164,0.1754385964912281,0.1785714285714286,0.125
CPS-NBI-HLU-933THD,2025-11,0.6338672768878718,0.4468085106382979,0.543859649122807,0.2439024390243902,0.1896551724137931,0.4074074074074074,0.125
CPS-NDI-NDI-159THD,2025-11,0.7205542725173211,0.4456521739130435,0.2477064220183486,0.2098765432098765,0.1475409836065574,0.2142857142857143,0.0
CPS-NTH-PHR-339TN,2025-11,0.7300884955752213,0.3829787234042553,0.3333333333333333,0.2261904761904762,0.2388059701492537,0.2857142857142857,0.25
CPS-PTH-VTR-2379HV,2025-11,0.698019801980198,0.3855421686746988,0.3545454545454546,0.2096774193548387,0.1864406779661017,0.2857142857142857,0.0
CPS-QBI-DH-117THD,2025-11,0.6337078651685393,0.5444444444444444,0.353448275862069,0.3571428571428572,0.1846153846153846,0.3214285714285715,0.375
CPS-QNG-QNG-289QT,2025-11,0.7036144578313253,0.5632183908045977,0.3243243243243243,0.1641791044776119,0.1166666666666667,0.1071428571428571,0.25
CPS-QNI-CPH-213TP,2025-11,0.7885572139303483,0.3571428571428572,0.2592592592592592,0.1466666666666667,0.09090909090909091,0.09090909090909091,0.0
CPS-QNI-HL-126KL,2025-11,0.5855263157894737,0.5816326530612245,0.4878048780487805,0.2567567567567567,0.2741935483870968,0.3448275862068966,0.25
CPS-STR-STR-91HV,2025-11,0.7345679012345679,0.6428571428571429,0.2357723577235772,0.1764705882352941,0.125,0.1379310344827586,0.0
CPS-TBI-TBI-333LB,2025-11,0.6647230320699709,0.3194444444444444,0.3977272727272727,0.2321428571428572,0.2888888888888889,0.4285714285714285,0.25
CPS-TGI-MTO-472AB,2025-11,0.725531914893617,0.4536082474226804,0.3162393162393162,0.1808510638297872,0.2394366197183098,0.1724137931034483,0.125
CPS-THO-THO-260TP,2025-11,0.6885964912280702,0.4222222222222222,0.3577981651376147,0.2352941176470588,0.2380952380952381,0.2333333333333333,0.125
CPS-TNG-TNG-200HVT,2025-11,0.7957446808510639,0.2708333333333333,0.1779661016949153,0.1770833333333333,0.1714285714285714,0.07142857142857142,0.0
CPS-TNI-TBG-214QL22,2025-11,0.6199186991869918,0.5959595959595959,0.4035087719298245,0.2631578947368421,0.3013698630136986,0.1666666666666667,0.375
CPS-TNI-TNI-855CMT8,2025-11,0.6491228070175439,0.6296296296296297,0.4356435643564356,0.2065217391304348,0.1896551724137931,0.1764705882352941,0.75
CPS-TVI-TVI-24DBP,2025-11,0.683083511777302,0.5729166666666666,0.3017241379310345,0.2234042553191489,0.1159420289855072,0.2333333333333333,0.375
CPS-VLO-VLO-56DPTB,2025-11,0.7699115044247787,0.4361702127659575,0.3813559322033898,0.1071428571428571,0.02985074626865672,0.1851851851851852,0.125
CPS-VPH-VYE-3ML,2025-11,0.6285714285714286,0.5375,0.4123711340206185,0.2727272727272727,0.25,0.3571428571428572,0.0
DTV-HNO-TXU-298NT,2025-11,0.85,0.1,0.2,0.2,0.0,0.0,0.0
CPS-AGI-CDO-272LL,2025-12,0.7342657342657343,0.4886363636363636,0.3518518518518519,0.1785714285714286,0.1492537313432836,0.1071428571428571,0.125
CPS-AGI-LXG-1393THD,2025-12,0.8232558139534883,0.3225806451612903,0.1779661016949153,0.1147540983606557,0.1166666666666667,0.1071428571428571,0.125
CPS-AGI-LXG-912THD,2025-12,0.8225469728601252,0.3535353535353535,0.1810344827586207,0.1212121212121212,0.1095890410958904,0.1666666666666667,0.125
CPS-AGI-RGI-405NTT,2025-12,0.6759493670886076,0.5897435897435898,0.38,0.2533333333333334,0.2166666666666667,0.1785714285714286,0.0
CPS-BDI-QNH-669THD,2025-12,0.7538126361655774,0.4123711340206185,0.3125,0.1538461538461539,0.1212121212121212,0.1666666666666667,0.5
CPS-BDU-DAN-253NAN,2025-12,0.7230769230769231,0.4146341463414634,0.3529411764705883,0.1304347826086956,0.16,0.32,0.25
CPS-BDU-TAN-100NVT,2025-12,0.7317073170731707,0.3548387096774194,0.3207547169811321,0.2371134020618557,0.1791044776119403,0.3,0.25
CPS-BDU-TAN-63HHMH,2025-12,0.7203389830508474,0.4795918367346939,0.3783783783783784,0.2156862745098039,0.07246376811594203,0.2666666666666667,0.25
CPS-BDU-TAU-156DT747,2025-12,0.763855421686747,0.4534883720930232,0.3163265306122449,0.1222222222222222,0.125,0.04,0.25
CPS-BDU-TDM-183PL,2025-12,0.7118279569892473,0.4795918367346939,0.4070796460176991,0.1505376344086022,0.1142857142857143,0.2068965517241379,0.125
CPS-BDU-TDM-427DLBD,2025-12,0.6183035714285714,0.5698924731182796,0.5339805825242718,0.2857142857142857,0.2285714285714286,0.3,0.125
CPS-BGI-BGI-135HV,2025-12,0.7904761904761904,0.2444444444444444,0.2830188679245283,0.2,0.1929824561403509,0.08,0.0
CPS-BLI-BLI-289TP,2025-12,0.6698795180722892,0.5116279069767442,0.4074074074074074,0.1621621621621622,0.2923076923076923,0.1071428571428571,0.375
CPS-BNI-BNI-334THD,2025-12,0.6637744034707158,0.4631578947368421,0.3983739837398374,0.1547619047619048,0.2950819672131147,0.1785714285714286,0.25
CPS-BNI-TSO-242TP,2025-12,0.6968215158924206,0.4146341463414634,0.4432989690721649,0.1777777777777778,0.1551724137931035,0.2142857142857143,0.375
CPS-BPH-DXO-968PRD,2025-12,0.7350835322195705,0.4943820224719101,0.4035087719298245,0.1230769230769231,0.1230769230769231,0.07142857142857142,0.125
CPS-BRI-BRI-31NHT,2025-12,0.6756756756756757,0.5638297872340425,0.4017857142857143,0.1097560975609756,0.196969696969697,0.25,0.25
CPS-BRI-VTA-165LHP,2025-12,0.6697459584295612,0.4615384615384616,0.3781512605042017,0.1818181818181818,0.208955223880597,0.2857142857142857,0.375
CPS-BRI-VTA-491BMTT,2025-12,0.6515748031496063,0.5904761904761905,0.484375,0.1619047619047619,0.1772151898734177,0.3448275862068966,0.125
CPS-BTH-PTH-165THD,2025-12,0.6201232032854209,0.57,0.4112903225806452,0.2448979591836735,0.4189189189189189,0.4137931034482759,0.25
CPS-BTR-BTR-15DK,2025-12,0.7629107981220657,0.3707865168539326,0.2761904761904762,0.15,0.2419354838709677,0.07142857142857142,0.25
CPS-CMA-CMA-34THD,2025-12,0.6718346253229974,0.4814814814814815,0.3333333333333333,0.2769230769230769,0.2037037037037037,0.28,0.25
CPS-CTH-NKI-133CMTT,2025-12,0.7796610169491526,0.3737373737373738,0.2260869565217391,0.148936170212766,0.1111111111111111,0.2333333333333333,0.25
CPS-CTH-NKI-272BMTT,2025-12,0.7172995780590717,0.47,0.3097345132743363,0.163265306122449,0.2394366197183098,0.2,0.0
CPS-CTH-TAN-141NVC,2025-12,0.6633906633906634,0.6493506493506493,0.3069306930693069,0.2289156626506024,0.2769230769230769,0.1428571428571428,0.7142857142857143
CPS-DLA-BMT-116PBC,2025-12,0.6951983298538622,0.495049504950495,0.3474576271186441,0.1473684210526316,0.2602739726027397,0.2666666666666667,0.375
CPS-DNA-LCH-749TDT,2025-12,0.6674528301886793,0.6470588235294118,0.3391304347826087,0.24,0.1694915254237288,0.2142857142857143,0.125
CPS-DNA-STR-11NVT,2025-12,0.6214833759590793,0.5662650602409639,0.4607843137254902,0.126984126984127,0.3018867924528302,0.3571428571428572,0.125
CPS-DNA-TK-369NVL,2025-12,0.5792682926829268,0.6057692307692307,0.5190839694656488,0.2842105263157895,0.2794117647058824,0.3571428571428572,0.625
CPS-DNA-TKH-313DBP,2025-12,0.6811926605504587,0.4886363636363636,0.3884297520661157,0.2236842105263158,0.1666666666666667,0.2758620689655172,0.0
CPS-DON-BHO-57PVT,2025-12,0.6432865731462926,0.5825242718446602,0.5161290322580645,0.2476190476190476,0.1805555555555556,0.2,0.25
CPS-DON-BHO-7BVH,2025-12,0.6189516129032258,0.6019417475728155,0.5163934426229508,0.2427184466019418,0.3026315789473684,0.1666666666666667,0.375
CPS-DON-LKH-175HV,2025-12,0.6197802197802198,0.6413043478260869,0.4608695652173913,0.2765957446808511,0.2258064516129032,0.2666666666666667,0.375
CPS-DON-LTH-307LD,2025-12,0.5895691609977324,0.6043956043956044,0.5470085470085471,0.2625,0.3174603174603174,0.1785714285714286,0.25
CPS-DON-TBO-58BMTT,2025-12,0.7258426966292135,0.3655913978494624,0.3162393162393162,0.2911392405063291,0.2272727272727273,0.25,0.25
CPS-DON-THI-F1DK,2025-12,0.7163461538461539,0.4880952380952381,0.3846153846153846,0.2073170731707317,0.125,0.1071428571428571,0.25
CPS-DTH-CLA-81NH,2025-12,0.7922705314009661,0.3522727272727273,0.1875,0.1746031746031746,0.09836065573770492,0.1785714285714286,0.25
CPS-GLA-PKU-21QT,2025-12,0.7596153846153846,0.3295454545454545,0.3148148148148148,0.1285714285714286,0.2,0.25,0.125
CPS-HCM-BCH-C3PH,2025-12,0.665314401622718,0.6041666666666666,0.3418803418803419,0.2035398230088496,0.3098591549295774,0.1666666666666667,0.25
CPS-HCM-BTA-127NTT,2025-12,0.8221258134490239,0.3473684210526316,0.1909090909090909,0.1009174311926606,0.07246376811594203,0.1363636363636364,0.25
CPS-HCM-BTA-386HL2,2025-12,0.6328502415458938,0.6428571428571429,0.4504504504504505,0.1690140845070423,0.293103448275862,0.25,0.375
CPS-HCM-BTA-888TL10,2025-12,0.7806603773584906,0.2873563218390804,0.3113207547169811,0.1625,0.2096774193548387,0.1111111111111111,0.125
CPS-HCM-BTH-377DBP,2025-12,0.657314629258517,0.6448598130841121,0.464,0.1354166666666667,0.1466666666666667,0.3333333333333333,0.375
CPS-HCM-BTH-536XVNT,2025-12,0.6507537688442211,0.5357142857142857,0.42,0.1617647058823529,0.2678571428571428,0.2857142857142857,0.375
CPS-HCM-CCH-193TL8,2025-12,0.7788018433179723,0.2941176470588235,0.2884615384615384,0.1473684210526316,0.2272727272727273,0.1333333333333333,0.25
CPS-HCM-CCH-58TL8,2025-12,0.7270642201834863,0.4222222222222222,0.4134615384615384,0.1847826086956522,0.1323529411764706,0.1428571428571428,0.0
CPS-HCM-GVA-272NO,2025-12,0.7580645161290323,0.4,0.2782608695652174,0.131578947368421,0.2,0.2666666666666667,0.5
CPS-HCM-GVA-525AQT,2025-12,0.7710084033613446,0.3684210526315789,0.2583333333333334,0.15625,0.1780821917808219,0.2,0.5
CPS-HCM-GVA-567LQD,2025-12,0.7166324435318275,0.43,0.3,0.1683168316831683,0.2297297297297297,0.2,0.5
CPS-HCM-GVA-59QT,2025-12,0.6899563318777293,0.4693877551020408,0.3174603174603174,0.2297297297297297,0.2307692307692308,0.24,0.375
CPS-HCM-HMO-4/39QT,2025-12,0.7333333333333333,0.3707865168539326,0.4210526315789473,0.1265822784810127,0.1428571428571428,0.25,0.375
CPS-HCM-NBE-1716HTP,2025-12,0.6379690949227373,0.7395833333333334,0.3934426229508197,0.1973684210526316,0.1304347826086956,0.3214285714285715,0.25
CPS-HCM-PNH-114PDL,2025-12,0.7303609341825902,0.3814432989690721,0.3697478991596639,0.1648351648351648,0.2222222222222222,0.2333333333333333,0.5
CPS-HCM-Q01-134NTH,2025-12,0.7266666666666667,0.3804347826086957,0.3423423423423423,0.2065217391304348,0.1846153846153846,0.2857142857142857,0.375
CPS-HCM-Q01-157NTMK,2025-12,0.6873449131513648,0.5176470588235295,0.3272727272727273,0.2571428571428571,0.1403508771929824,0.3043478260869565,0.25
CPS-HCM-Q01-220TQK,2025-12,0.6427104722792608,0.6262626262626263,0.4049586776859504,0.2745098039215687,0.1780821917808219,0.3,0.625
CPS-HCM-Q01-55BTQK,2025-12,0.6727642276422764,0.5392156862745098,0.371900826446281,0.2549019607843137,0.2236842105263158,0.2413793103448276,0.375
